id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
29983|Stone-Tongue Basilisk|{4}{G}{G}{G}|Creature - Basilisk|4|5|Whenever Stone-Tongue Basilisk deals combat damage to a creature, destroy that creature at end of combat. <br><i>Threshold</i> - As long as seven or more cards are in your graveyard, all creatures able to block Stone-Tongue Basilisk do so.|Odyssey |Rare|null|0
29984|Zoologist|{3}{G}|Creature - Human Druid|1|2|{3}{G}, {T}: Reveal the top card of your library. If it's a creature card, put it into play. Otherwise, put it into your graveyard.|Odyssey |Rare|null|0
29985|Seton, Krosan Protector|{G}{G}{G}|Legendary Creature - Centaur Druid|2|2|Tap an untapped Druid you control: Add {G} to your mana pool.|Odyssey |Rare|null|0
29986|Chlorophant|{G}{G}{G}|Creature - Elemental|1|1|At the beginning of your upkeep, you may put a +1/+1 counter on Chlorophant. <br><i>Threshold</i> - As long as seven or more cards are in your graveyard, Chlorophant has "At the beginning of your upkeep, you may put another +1/+1 counter on Chlorophant."|Odyssey |Rare|null|0
29987|Nut Collector|{5}{G}|Creature - Human Druid|1|1|At the beginning of your upkeep, you may put a 1/1 green Squirrel creature token into play. <br><i>Threshold</i> - Squirrel creatures get +2/+2 as long as seven or more cards are in your graveyard.|Odyssey |Rare|null|0
29989|Verdant Succession|{4}{G}|Enchantment| | |Whenever a green nontoken creature is put into a graveyard from play, that creature's controller may search his or her library for a card with the same name as that creature and put it into play. If that player does, he or she then shuffles his or her library.|Odyssey |Rare|null|0
2998|Dwarven Pony|{R}|Creature - Horse|1|1|{1}{R}, {T}: Target Dwarf creature gains mountainwalk until end of turn.|Homelands |Rare|null|0
29991|Ground Seal|{1}{G}|Enchantment| | |When Ground Seal comes into play, draw a card. <br>Cards in graveyards can't be the targets of spells or abilities.|Odyssey |Rare|null|0
29992|Parallel Evolution|{3}{G}{G}|Sorcery| | |For each token creature, its controller puts a token into play that's a copy of that token creature. <br> <br>Flashback {4}{G}{G}{G} <I>(You may play this card from your graveyard for its flashback cost. Then remove it from the game.)</I>|Torment |Rare|null|0
29994|Holistic Wisdom|{1}{G}{G}|Enchantment| | |{2}, Remove a card in your hand from the game: Return target card from your graveyard to your hand if it shares a type with the card removed this way.|Odyssey |Rare|null|0
29995|Nantuko Shrine|{1}{G}{G}|Enchantment| | |Whenever a player plays a spell, that player puts X 1/1 green Squirrel creature tokens into play, where X is the number of cards in all graveyards with the same name as that spell.|Odyssey |Rare|null|0
29997|Junk Golem|{4}|Artifact Creature - Golem|0|0|Junk Golem comes into play with three +1/+1 counters on it. <br>At the beginning of your upkeep, sacrifice Junk Golem unless you remove a +1/+1 counter from it. <br>{1}, Discard a card: Put a +1/+1 counter on Junk Golem.|Odyssey |Rare|null|0
2999|Dwarven Sea Clan|{2}{R}|Creature - Dwarf|1|1|{T}: Choose target attacking or blocking creature whose controller controls an Island. Dwarven Sea Clan deals 2 damage to that creature at end of combat. Play this ability only before the end of combat step.|Homelands |Rare|null|0
30005|Catalyst Stone|{2}|Artifact| | |Flashback costs you pay cost up to {2} less. <br> <br>Flashback costs your opponents pay cost {2} more.|Odyssey |Rare|null|0
30008|Mesmeric Orb|{2}|Artifact| | |Whenever a permanent becomes untapped, that permanent's controller puts the top card of his or her library into his or her graveyard.|Mirrodin |Rare|null|0
3000|Dwarven Trader|{R}|Creature - Dwarf|1|1| |Homelands |Common|null|0
30010|Mossfire Egg|{1}|Artifact| | |{2}, {T}, Sacrifice Mossfire Egg: Add {R}{G} to your mana pool. Draw a card.|Odyssey |Uncommon|null|0
30012|Crystal Quarry| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{5}, {T}: Add {W}{U}{B}{R}{G} to your mana pool.|Odyssey |Rare|null|0
30013|Deserted Temple| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Untap target land.|Odyssey |Rare|null|0
30014|Petrified Field| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}, Sacrifice Petrified Field: Return target land card from your graveyard to your hand.|Odyssey |Rare|null|0
30015|Tarnished Citadel| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{T}: Add one mana of any color to your mana pool. Tarnished Citadel deals 3 damage to you.|Odyssey |Rare|null|0
3002|Eron the Relentless|{3}{R}{R}|Legendary Creature - Human Rogue|5|2|Haste <br>{R}{R}{R}: Regenerate Eron the Relentless.|Homelands |Uncommon|null|0
3003|Evaporate|{2}{R}|Sorcery| | |Evaporate deals 1 damage to each creature that's white or blue.|Homelands |Uncommon|null|0
3004|Heart Wolf|{3}{R}|Creature - Wolf|2|2|First strike <br>{T}: Target Dwarf creature gets +2/+0 and gains first strike until end of turn. When that creature leaves play this turn, sacrifice Heart Wolf. Play this ability only during combat.|Homelands |Rare|null|0
3006|Joven|{3}{R}{R}|Legendary Creature - Human Rogue|3|3|{R}{R}{R}, {T}: Destroy target noncreature artifact.|Homelands |Common|null|0
3007|Orcish Mine|{1}{R}{R}|Enchantment - Aura| | |Enchant land <br>Orcish Mine comes into play with three ore counters on it. <br>At the beginning of your upkeep and whenever enchanted land becomes tapped, remove an ore counter from Orcish Mine. If there are no ore counters on Orcish Mine, destroy that land and Orcish Mine deals 2 damage to its controller.|Homelands |Uncommon|null|0
3008|Retribution|{2}{R}{R}|Sorcery| | |Choose two target creatures an opponent controls. That player chooses and sacrifices one of those creatures. Put a -1/-1 counter on the other.|Homelands |Uncommon|null|0
3009|Winter Sky|{R}|Sorcery| | |Flip a coin. If you win the flip, Winter Sky deals 1 damage to each creature and each player. If you lose the flip, each player draws a card.|Homelands |Rare|null|0
3012|Abbey Matron|{2}{W}|Creature - Human Cleric|1|3|{W}, {T}: Abbey Matron gets +0/+3 until end of turn.|Homelands |Common|null|0
3015|Aysen Crusader|{2}{W}{W}|Creature - Human Knight|2+*|2+*|Aysen Crusader's power and toughness are each equal to 2 plus the number of Soldiers and Warriors you control.|Homelands |Rare|null|0
30169|Monstrous Growth|{1}{G}|Sorcery| | |Target creature gets +4/+4 until end of turn.|Seventh Edition |Common|null|0
3016|Aysen Highway|{3}{W}{W}{W}|Enchantment| | |White creatures have plainswalk.|Homelands |Rare|null|0
30170|Giant Octopus|{3}{U}|Creature - Octopus|3|3| |Seventh Edition |Common|null|0
30171|Volcanic Hammer|{1}{R}|Sorcery| | |Volcanic Hammer deals 3 damage to target creature or player.|Seventh Edition |Common|null|0
3017|Beast Walkers|{1}{W}{W}|Creature - Human Beast Soldier|2|2|{G}: Beast Walkers gains banding until end of turn.|Homelands |Rare|null|0
3019|Hazduhr the Abbot|{3}{W}{W}|Legendary Creature - Human Cleric|2|5|{X}, {T}: The next X damage that would be dealt this turn to target white creature you control is dealt to Hazduhr the Abbot instead.|Homelands |Rare|null|0
3020|Leeches|{1}{W}{W}|Sorcery| | |Target player loses all poison counters. Leeches deals 1 damage to that player for each poison counter removed this way.|Homelands |Rare|null|0
3023|Prophecy|{W}|Sorcery| | |Reveal the top card of target opponent's library. If it's a land, you gain 1 life. That player then shuffles his or her library. <br> <br>Draw a card at the beginning of the next turn's upkeep.|Homelands |Common|null|0
3024|Rashka the Slayer|{3}{W}{W}|Legendary Creature - Human Archer|3|3|Reach <i>(This creature can block creatures with flying.)</i> <br>Whenever Rashka blocks one or more black creatures, Rashka gets +1/+2 until end of turn.|Homelands |Uncommon|null|0
3025|Samite Alchemist|{3}{W}|Creature - Human Cleric|0|2|{W}{W}, {T}: Prevent the next 4 damage that would be dealt this turn to target creature you control. Tap that creature. It doesn't untap during your next untap step.|Homelands |Common|null|0
3027|Serra Aviary|{3}{W}|World Enchantment| | |Creatures with flying get +1/+1.|Homelands |Rare|null|0
3029|Serra Inquisitors|{4}{W}|Creature - Human Cleric|3|3|When Serra Inquisitors blocks or becomes blocked by one or more black creatures, Serra Inquisitors gets +2/+0 until end of turn.|Homelands |Uncommon|null|0
3031|Soraya the Falconer|{1}{W}{W}|Legendary Creature - Human|2|2|Bird creatures get +1/+1. <br>{1}{W}: Target Bird creature gains banding until end of turn.|Homelands |Rare|null|0
3032|Trade Caravan|{W}|Creature - Human Nomad|1|1|At the beginning of your upkeep, put a currency counter on Trade Caravan. <br>Remove two currency counters from Trade Caravan: Untap target basic land. Play this ability only during an opponent's upkeep.|Homelands |Common|null|0
3035|An-Havva Township| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Add {G} to your mana pool. <br> <br>{2}, {T}: Add {R} or {W} to your mana pool.|Homelands |Uncommon|null|0
3036|Aysen Abbey| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Add {W} to your mana pool. <br> <br>{2}, {T}: Add {G} or {U} to your mana pool.|Homelands |Uncommon|null|0
3037|Castle Sengir| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Add {B} to your mana pool. <br> <br>{2}, {T}: Add {U} or {R} to your mana pool.|Homelands |Uncommon|null|0
3038|Koskun Keep| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Add {R} to your mana pool. <br> <br>{2}, {T}: Add {B} or {G} to your mana pool.|Homelands |Uncommon|null|0
3039|Wizards' School| |Land| | |{T}: Add {1} to your mana pool. <br> <br>{1}, {T}: Add {U} to your mana pool. <br> <br>{2}, {T}: Add {W} or {B} to your mana pool.|Homelands |Uncommon|null|0
3040|Aesthir Glider|{3}|Artifact Creature - Bird|2|1|Flying <br>Aesthir Glider can't block.|Alliances |Common|null|0
3042|Ashnod's Cylix|{2}|Artifact| | |{3}, {T}: Target player looks at the top three cards of his or her library, puts one of them back on top of his or her library, then removes the rest from the game.|Alliances |Rare|null|0
3043|Astrolabe|{3}|Artifact| | |{1}, {T}, Sacrifice Astrolabe: Add two mana of any one color to your mana pool. Draw a card at the beginning of the next turn's upkeep.|Alliances |Common|null|0
3045|Floodwater Dam|{3}|Artifact| | |{X}{X}{1}, {T}: Tap X target lands.|Alliances |Rare|null|0
3046|Gustha's Scepter|{0}|Artifact| | |When Gustha's Scepter leaves play, put all cards removed from the game with Gustha's Scepter into their owner's graveyard. <br>{T}: Remove a card in your hand from the game face down. You may look at it at any time. <br>{T}: Return a card you own removed from the game with Gustha's Scepter to your hand.|Alliances |Rare|null|0
3047|Helm of Obedience|{4}|Artifact| | |{1}{X}, {T}: Put the top card of target opponent's library into his or her graveyard. Repeat this process an additional X times or until you put a creature card into that graveyard, whichever comes first. If the last card put into that graveyard this way is a creature card, sacrifice Helm of Obedience and put that card into play under your control.|Alliances |Rare|null|0
3048|Lodestone Bauble|{0}|Artifact| | |{1}, {T}, Sacrifice Lodestone Bauble: Put up to four target basic land cards from a player's graveyard on top of his or her library in any order. That player draws a card at the beginning of the next turn's upkeep.|Alliances |Rare|null|0
3049|Mishra's Groundbreaker|{4}|Artifact| | |{T}, Sacrifice Mishra's Groundbreaker: Target land becomes a 3/3 artifact creature that's still a land. <I>(This effect doesn't end at end of turn.)</I>|Alliances |Uncommon|null|0
304|Copper Tablet|{2}|Artifact| | |At the beginning of each player's upkeep, Copper Tablet deals 1 damage to that player.|Limited Edition Beta |Uncommon|null|0
3051|Phyrexian Devourer|{6}|Artifact Creature - Construct|1|1|When Phyrexian Devourer's power is 7 or greater, sacrifice it. <br>Remove the top card of your library from the game: Put X +1/+1 counters on Phyrexian Devourer, where X is the removed card's converted mana cost. If Phyrexian Devourer's power is 7 or greater, sacrifice it.|Alliances |Rare|null|0
3052|Phyrexian Portal|{3}|Artifact| | |{3}: Target opponent looks at the top ten cards of your library and separates them into two face-down piles. Search one of those piles for a card and put it into your hand. Remove the other pile from the game, then shuffle your library. Play this ability only if your library has ten or more cards in it.|Alliances |Rare|null|0
30544|Cease-Fire|{2}{W}|Instant| | |Target player can't play creature spells this turn. <br> <br>Draw a card.|Odyssey |Common|null|0
30545|Demoralize|{2}{R}|Instant| | |Each creature can't be blocked this turn except by two or more creatures. <br><i>Threshold</i> - If seven or more cards are in your graveyard, creatures can't block this turn.|Odyssey |Common|null|0
30546|Vivify|{2}{G}|Instant| | |Target land becomes a 3/3 creature until end of turn. It's still a land. <br> <br>Draw a card.|Odyssey |Uncommon|null|0
30547|Epicenter|{4}{R}|Sorcery| | |Target player sacrifices a land. <br><i>Threshold</i> - All players sacrifice all lands instead if seven or more cards are in your graveyard.|Odyssey |Rare|null|0
30548|Twigwalker|{2}{G}|Creature - Insect|2|2|{1}{G}, Sacrifice Twigwalker: Two target creatures each get +2/+2 until end of turn.|Odyssey |Uncommon|null|0
30549|Krosan Beast|{3}{G}|Creature - Squirrel Beast|1|1|<i>Threshold</i> - Krosan Beast gets +7/+7 as long as seven or more cards are in your graveyard.|Odyssey |Rare|null|0
30552|Entomb|{B}|Instant| | |Search your library for a card and put that card into your graveyard. Then shuffle your library.|Odyssey |Rare|null|0
30553|Shadowblood Egg|{1}|Artifact| | |{2}, {T}, Sacrifice Shadowblood Egg: Add {B}{R} to your mana pool. Draw a card.|Odyssey |Uncommon|null|0
30555|Ancestral Tribute|{5}{W}{W}|Sorcery| | |You gain 2 life for each card in your graveyard. <br> <br>Flashback {9}{W}{W}{W} <I>(You may play this card from your graveyard for its flashback cost. Then remove it from the game.)</I>|Odyssey |Rare|null|0
3055|Scarab of the Unseen|{2}|Artifact| | |{T}, Sacrifice Scarab of the Unseen: Return all Auras attached to target permanent you own to their owners' hands. Draw a card at the beginning of the next turn's upkeep.|Alliances |Uncommon|null|0
30560|Malevolent Awakening|{1}{B}{B}|Enchantment| | |{1}{B}{B}, Sacrifice a creature: Return target creature card from your graveyard to your hand.|Odyssey |Uncommon|null|0
30561|Devastating Dreams|{R}{R}|Sorcery| | |As an additional cost to play Devastating Dreams, discard X cards at random. <br>Each player sacrifices X lands. Devastating Dreams deals X damage to each creature.|Torment |Rare|null|0
30563|Skyshooter|{1}{G}|Creature - Centaur Archer|1|2|Reach <i>(This creature can block creatures with flying.)</i> <br>{T}, Sacrifice Skyshooter: Destroy target attacking or blocking creature with flying.|Odyssey |Uncommon|null|0
